unix,Date,Symbol,Open,High,Low,Close,Volume,Volume USDT,tradecount
1.62164E+12,5/22/2021 0:00,ETH/USDT,2430.98,2485,2145,2294.87,1684318.012,3934313840,2484734
1.62156E+12,5/21/2021 0:00,ETH/USDT,2767.87,2938.54,2101,2430.98,2727031.935,6898701129,3676164
1.62147E+12,5/20/2021 0:00,ETH/USDT,2438.92,2990.05,2155,2768.62,2942777.93,7750201899,4243052
1.62138E+12,5/19/2021 0:00,ETH/USDT,3375.08,3441.73,1888,2438.92,4309836.319,11641524167,5548968
1.6213E+12,5/18/2021 0:00,ETH/USDT,3282.25,3565.71,3240,3375.07,1287110.841,4392873872,2143887
1.62121E+12,5/17/2021 0:00,ETH/USDT,3581.81,3587.06,3102,3282.51,1904012.44,6401071581,2885352
1.62112E+12,5/16/2021 0:00,ETH/USDT,3646.24,3879,3343.06,3582.1,1324065.659,4788918304,2532983
1.62104E+12,5/15/2021 0:00,ETH/USDT,4075.02,4134.05,3632,3646.68,1039174.881,4030586493,2055345
1.62095E+12,5/14/2021 0:00,ETH/USDT,3717.92,4173.28,3691.35,4075.01,1153390.426,4569415542,2227244
1.62086E+12,5/13/2021 0:00,ETH/USDT,3810.15,4034.77,3500,3717.91,2068708.174,7846531159,3943562
1.62078E+12,5/12/2021 0:00,ETH/USDT,4173.46,4372.72,3701.58,3823.21,1601842.74,6673102684,3188941
1.62069E+12,5/11/2021 0:00,ETH/USDT,3946.63,4180.22,3771.64,4173.45,1095927.104,4350260232,2290977
1.6206E+12,5/10/2021 0:00,ETH/USDT,3923.95,4208,3650,3945.88,1505897.926,6079977785,3033133
1.62052E+12,5/9/2021 0:00,ETH/USDT,3910.26,3983.65,3726.08,3923.95,1000401.008,3885039043,2289303
1.62043E+12,5/8/2021 0:00,ETH/USDT,3479.79,3958.33,3449.27,3910.26,1130467.549,4170897764,2146967
1.62035E+12,5/7/2021 0:00,ETH/USDT,3489.74,3587,3353.23,3479.53,760544.6478,2641740668,1382532
1.62026E+12,5/6/2021 0:00,ETH/USDT,3524.33,3605.4,3376.47,3489.73,920592.5771,3213427395,1703109
1.62017E+12,5/5/2021 0:00,ETH/USDT,3239.01,3549.34,3200.23,3524.26,1174816.736,3955994777,2224441
1.62009E+12,5/4/2021 0:00,ETH/USDT,3431.04,3527,3160,3239.01,1826039.386,6103102521,3634236
1.62E+12,5/3/2021 0:00,ETH/USDT,2949.33,3454,2949.32,3431.04,1329088.063,4243786480,2502746
1.61991E+12,5/2/2021 0:00,ETH/USDT,2944.83,2985,2852.26,2949.56,571982.5445,1672310882,1132280
1.61983E+12,5/1/2021 0:00,ETH/USDT,2772.42,2954.28,2743.41,2944.77,690260.0774,1979833188,1437394
1.61974E+12,4/30/2021 0:00,ETH/USDT,2757.04,2798.3,2723.09,2772.42,695339.2048,1917297701,1382521
1.61965E+12,4/29/2021 0:00,ETH/USDT,2748.23,2798,2668,2757.04,863890.0107,2366133509,1379738
1.61957E+12,4/28/2021 0:00,ETH/USDT,2666.13,2760,2559.44,2748.24,999383.1852,2673547154,1587100
1.61948E+12,4/27/2021 0:00,ETH/USDT,2532.06,2680,2480.29,2666.13,771728.4645,1995139024,1255607
1.6194E+12,4/26/2021 0:00,ETH/USDT,2320.44,2542.8,2303.64,2532.6,1076469.014,2652330345,1852607
1.61931E+12,4/25/2021 0:00,ETH/USDT,2214.08,2356.64,2168,2320.49,857517.3822,1948978895,1307545
1.61922E+12,4/24/2021 0:00,ETH/USDT,2367.39,2368.74,2154.8,2213.35,997688.9462,2246912953,1275474
1.61914E+12,4/23/2021 0:00,ETH/USDT,2397.94,2442.89,2107,2367.39,2532242.442,5719925452,2790382
1.61905E+12,4/22/2021 0:00,ETH/USDT,2357.06,2644.47,2303.44,2397.94,2220753.097,5508778906,3110597
1.61896E+12,4/21/2021 0:00,ETH/USDT,2330.26,2469.54,2235.16,2357.06,1177885.862,2771995884,1905822
1.61888E+12,4/20/2021 0:00,ETH/USDT,2161.12,2346.62,2055,2330.03,992240.809,2181209665,1478664
1.61879E+12,4/19/2021 0:00,ETH/USDT,2235.65,2300,2080,2161.12,820592.2656,1800575928,1411498
1.6187E+12,4/18/2021 0:00,ETH/USDT,2317.65,2340,1946.8,2235.64,1475383.692,3190809323,2113566
1.61862E+12,4/17/2021 0:00,ETH/USDT,2422.38,2495,2310,2317.6,624232.2557,1504895145,1242299
1.61853E+12,4/16/2021 0:00,ETH/USDT,2514.04,2548.29,2300,2422.67,999163.7521,2418566593,1679215
1.61844E+12,4/15/2021 0:00,ETH/USDT,2432.59,2543.47,2400,2514.04,681950.9665,1680063464,1462768
1.61836E+12,4/14/2021 0:00,ETH/USDT,2299.19,2447.29,2281.33,2432.6,972931.6087,2294753431,1554097
1.61827E+12,4/13/2021 0:00,ETH/USDT,2137.86,2318,2135.53,2299.19,782608.6209,1745821661,1288668
1.61819E+12,4/12/2021 0:00,ETH/USDT,2151.42,2203.46,2102,2137.69,579093.3569,1244982957,914567
1.6181E+12,4/11/2021 0:00,ETH/USDT,2133.49,2165.02,2113.4,2151.36,392265.5077,839653140.9,830771
1.61801E+12,4/10/2021 0:00,ETH/USDT,2067.19,2200,2058,2133.49,655458.2089,1405364882,1175161
1.61793E+12,4/9/2021 0:00,ETH/USDT,2080.39,2100,2047.57,2066.87,426387.4379,885134116,645172
1.61784E+12,4/8/2021 0:00,ETH/USDT,1963.46,2084.61,1947.35,2080.46,501355.998,1015796231,911403
1.61775E+12,4/7/2021 0:00,ETH/USDT,2112.22,2129.01,1930.01,1963.47,892984.9042,1798606574,1229155
1.61767E+12,4/6/2021 0:00,ETH/USDT,2107.43,2151,2044.65,2112.21,673386.0558,1420490813,1106761
1.61758E+12,4/5/2021 0:00,ETH/USDT,2075.7,2130.64,2002.15,2107.38,684923.6149,1419084946,947978
1.61749E+12,4/4/2021 0:00,ETH/USDT,2008.59,2091.83,1975.24,2075.69,514345.7655,1050448906,818926
1.61741E+12,4/3/2021 0:00,ETH/USDT,2133.69,2138.12,1996.3,2008.52,770176.3219,1601516391,1107620
1.61732E+12,4/2/2021 0:00,ETH/USDT,1968.05,2146,1948.48,2133.69,846197.9322,1719752063,1218698
1.61724E+12,4/1/2021 0:00,ETH/USDT,1919.37,1984.77,1885.02,1968.05,741585.0727,1438751531,994836
1.61715E+12,3/31/2021 0:00,ETH/USDT,1840.41,1947.29,1768.15,1919.37,746995.8591,1387448330,1040362
1.61706E+12,3/30/2021 0:00,ETH/USDT,1816.76,1859.13,1786.3,1840.46,568842.0053,1039262033,856093
1.61698E+12,3/29/2021 0:00,ETH/USDT,1687.16,1841,1677.85,1816.74,647724.4639,1148231089,846836
1.61689E+12,3/28/2021 0:00,ETH/USDT,1712.52,1725.66,1661.4,1687.01,348895.5131,592836644.6,512231
1.6168E+12,3/27/2021 0:00,ETH/USDT,1698.84,1732.67,1666.41,1712.63,443845.4996,753555521.6,516929
1.61672E+12,3/26/2021 0:00,ETH/USDT,1585.83,1699.93,1585.79,1698.84,515470.9291,844707873.9,650812
1.61663E+12,3/25/2021 0:00,ETH/USDT,1581.88,1622,1549.4,1585.74,701697.0026,1115502880,778215
1.61654E+12,3/24/2021 0:00,ETH/USDT,1668.2,1740.86,1536.92,1581.84,753834.5239,1251031751,994542
1.61646E+12,3/23/2021 0:00,ETH/USDT,1681.17,1721.17,1650,1668.08,577213.9959,975522491.1,654415
1.61637E+12,3/22/2021 0:00,ETH/USDT,1783.23,1807.51,1655.15,1680.97,582727.4908,1019780399,879976
1.61628E+12,3/21/2021 0:00,ETH/USDT,1806.57,1817.16,1747,1782.98,465953.9875,830951276.5,748800
1.6162E+12,3/20/2021 0:00,ETH/USDT,1809.01,1868.83,1800.86,1806.1,451556.1064,828404987.7,743672
1.61611E+12,3/19/2021 0:00,ETH/USDT,1775.92,1840.61,1733.47,1809.1,500258.4288,901801564.2,703977
1.61603E+12,3/18/2021 0:00,ETH/USDT,1823.58,1850,1759.04,1776.08,603721.6106,1092346827,783517
1.61594E+12,3/17/2021 0:00,ETH/USDT,1805.01,1838.88,1741.18,1823.58,658349.4484,1177718487,872416
1.61585E+12,3/16/2021 0:00,ETH/USDT,1793.99,1819.5,1711.68,1805.12,764993.4015,1360127230,987906
1.61577E+12,3/15/2021 0:00,ETH/USDT,1848.1,1891.76,1730,1793.48,1025326.797,1842608873,1496415
1.61568E+12,3/14/2021 0:00,ETH/USDT,1922.35,1933.1,1836,1848.1,637963.6363,1200354206,963564
1.61559E+12,3/13/2021 0:00,ETH/USDT,1766.13,1944.3,1727.75,1922.35,926283.2264,1718553132,1265904
1.61551E+12,3/12/2021 0:00,ETH/USDT,1825.78,1841.88,1719.72,1766.1,869564.6361,1542873062,1126153
1.61542E+12,3/11/2021 0:00,ETH/USDT,1795.28,1846.7,1725,1825.78,909011.4961,1627027458,1023958
1.61533E+12,3/10/2021 0:00,ETH/USDT,1870.5,1877.69,1757,1795.12,937230.6283,1706230875,1098051
1.61525E+12,3/9/2021 0:00,ETH/USDT,1833.22,1870.77,1798.2,1870.51,857229.4786,1570286249,1196670
1.61516E+12,3/8/2021 0:00,ETH/USDT,1726.46,1843.59,1664.96,1833.18,1149711.4,1995142129,1407402
1.61508E+12,3/7/2021 0:00,ETH/USDT,1650.68,1734.16,1630.35,1726.16,848470.7814,1414988218,1166072
1.61499E+12,3/6/2021 0:00,ETH/USDT,1528.08,1671.58,1513.03,1650.35,1013300.939,1611851702,1188531
1.6149E+12,3/5/2021 0:00,ETH/USDT,1539.22,1548.96,1441.66,1528.31,910786.2898,1355798089,1000913
1.61482E+12,3/4/2021 0:00,ETH/USDT,1567.68,1624.87,1506.36,1539.23,946365.6709,1476463518,1125118
1.61473E+12,3/3/2021 0:00,ETH/USDT,1486.79,1656.94,1475.47,1567.69,1054846.315,1676300215,1237215
1.61464E+12,3/2/2021 0:00,ETH/USDT,1570,1602.9,1455.52,1486.78,1061142.387,1627312283,966176
1.61456E+12,3/1/2021 0:00,ETH/USDT,1418.67,1572,1409.91,1569.86,1094695.178,1642627276,989006
1.61447E+12,2/28/2021 0:00,ETH/USDT,1458.27,1468.75,1293.18,1419.18,1410207.563,1929140047,1190546
1.61438E+12,2/27/2021 0:00,ETH/USDT,1444.56,1529,1425,1458.13,927423.0475,1375946816,954919
1.6143E+12,2/26/2021 0:00,ETH/USDT,1482.08,1562.25,1400,1444.59,1355973.294,2004016547,1298739
1.61421E+12,2/25/2021 0:00,ETH/USDT,1623.16,1671.59,1459.16,1481.75,1032670.794,1650582277,1110019
1.61412E+12,2/24/2021 0:00,ETH/USDT,1577.79,1712.7,1500.2,1623.39,1384388.817,2261264845,1319936
1.61404E+12,2/23/2021 0:00,ETH/USDT,1777.42,1782.39,1355,1577.89,2547837.821,3931407908,2396626
1.61395E+12,2/22/2021 0:00,ETH/USDT,1933.54,1936.29,1551,1777.58,1807244.981,3200483177,1799926
1.61387E+12,2/21/2021 0:00,ETH/USDT,1912.9,1976.31,1883.01,1933.53,756568.1974,1467970937,895138
1.61378E+12,2/20/2021 0:00,ETH/USDT,1955.46,2042.34,1803.14,1913,1261315.813,2493836246,1329067
1.61369E+12,2/19/2021 0:00,ETH/USDT,1938.91,1972.82,1891,1955,793404.4115,1533991632,988320
1.61361E+12,2/18/2021 0:00,ETH/USDT,1849.7,1950.5,1849.69,1939.61,937227.1019,1787383532,1053661
1.61352E+12,2/17/2021 0:00,ETH/USDT,1781.99,1855,1733.01,1849.88,795711.6331,1437546813,862461
1.61343E+12,2/16/2021 0:00,ETH/USDT,1779.33,1827.28,1724,1781.99,817493.4751,1455884892,826125
1.61335E+12,2/15/2021 0:00,ETH/USDT,1800.03,1835.72,1655.67,1779.25,1053474.579,1860338372,1086589
1.61326E+12,2/14/2021 0:00,ETH/USDT,1815.25,1850,1784.11,1800.42,675261.7787,1230043295,714827
1.61317E+12,2/13/2021 0:00,ETH/USDT,1840.24,1871.72,1765,1814.96,767589.0729,1395594093,853189
1.61309E+12,2/12/2021 0:00,ETH/USDT,1785.83,1864.88,1739.88,1840.26,909600.2065,1635426868,996495
1.613E+12,2/11/2021 0:00,ETH/USDT,1740.76,1819,1703.44,1785.62,735079.827,1301681872,935602
1.61292E+12,2/10/2021 0:00,ETH/USDT,1769.14,1837.86,1680,1740.78,1219932.255,2149076144,1279140
1.61283E+12,2/9/2021 0:00,ETH/USDT,1749.68,1821.88,1708.49,1769.13,1185071.896,2080818892,1173421
1.61274E+12,2/8/2021 0:00,ETH/USDT,1611.46,1775.57,1563.89,1750.15,1339777.095,2255426926,1372788
1.61266E+12,2/7/2021 0:00,ETH/USDT,1676.35,1693,1490.46,1611.62,1281734.868,2044371589,1263737
1.61257E+12,2/6/2021 0:00,ETH/USDT,1718.95,1743.67,1642.94,1676.35,1149808.331,1940057858,1152167
1.61248E+12,2/5/2021 0:00,ETH/USDT,1595.53,1760.49,1591,1719.19,1194123.299,2011685911,1326415
1.6124E+12,2/4/2021 0:00,ETH/USDT,1664.67,1695.2,1554.44,1595.67,1646502.33,2693099602,1507993
1.61231E+12,2/3/2021 0:00,ETH/USDT,1511.93,1669.35,1508.39,1664.49,1535869.888,2418887042,1384979
1.61222E+12,2/2/2021 0:00,ETH/USDT,1374.09,1547.9,1360.28,1511.87,1944227.999,2821617332,1614541
1.61214E+12,2/1/2021 0:00,ETH/USDT,1312.45,1377.99,1269.99,1374.17,1096397.919,1449463767,915584
1.61205E+12,1/31/2021 0:00,ETH/USDT,1378.04,1380.74,1281.12,1312.55,958704.8557,1276842260,828176
1.61196E+12,1/30/2021 0:00,ETH/USDT,1379.56,1406,1326.41,1378.05,1040042.236,1414231403,1013174
1.61188E+12,1/29/2021 0:00,ETH/USDT,1329.44,1436.9,1285.35,1379.5,2253963.187,3077996801,1714076
1.61179E+12,1/28/2021 0:00,ETH/USDT,1238.93,1360,1217.23,1329.69,1365269.72,1790490878,1275024
1.61171E+12,1/27/2021 0:00,ETH/USDT,1366.54,1373.9,1207,1239.03,2009772.084,2554649901,1737296
1.61162E+12,1/26/2021 0:00,ETH/USDT,1317.6,1378.49,1244.56,1365.97,1682923.658,2216751668,1423178
1.61153E+12,1/25/2021 0:00,ETH/USDT,1392.19,1475,1293.69,1317.88,1885441.313,2644267237,1661512
1.61145E+12,1/24/2021 0:00,ETH/USDT,1233.46,1398.83,1220,1392.51,1510879.538,1996765628,1313986
1.61136E+12,1/23/2021 0:00,ETH/USDT,1232.61,1272.44,1195.9,1233.6,1009545.083,1250575692,932871
1.61127E+12,1/22/2021 0:00,ETH/USDT,1111.98,1273.79,1042.31,1232.62,2020593.217,2360267831,1652010
1.61119E+12,1/21/2021 0:00,ETH/USDT,1376.72,1390,1086,1110.96,2254164.804,2787012515,1823458
1.6111E+12,1/20/2021 0:00,ETH/USDT,1365.36,1407.93,1235.42,1376.99,2219137.621,2931656296,1852253
1.61101E+12,1/19/2021 0:00,ETH/USDT,1258.52,1438.3,1251.49,1365.36,2278852.558,3120980924,1840481
1.61093E+12,1/18/2021 0:00,ETH/USDT,1232.5,1260.75,1182.58,1258.45,998050.1107,1223628041,940604
1.61084E+12,1/17/2021 0:00,ETH/USDT,1227.83,1269.02,1165,1232.45,1317285.006,1606424364,1121278
1.61076E+12,1/16/2021 0:00,ETH/USDT,1168.48,1298,1151.77,1227.83,1575384.438,1927453175,1252473
1.61067E+12,1/15/2021 0:00,ETH/USDT,1231.89,1256.98,1069.42,1168.53,1944038.837,2302781119,1519266
1.61058E+12,1/14/2021 0:00,ETH/USDT,1129.79,1247.55,1086.7,1231.62,1555737.386,1825860914,1255769
1.6105E+12,1/13/2021 0:00,ETH/USDT,1050.36,1137.65,987.48,1129.89,1564202.391,1664178969,1123983
1.61041E+12,1/12/2021 0:00,ETH/USDT,1087,1150.02,1006.33,1050.16,2302645.341,2491067093,1516625
1.61032E+12,1/11/2021 0:00,ETH/USDT,1254.24,1260,915,1087.01,4068784.657,4290593990,2557613
1.61024E+12,1/10/2021 0:00,ETH/USDT,1276,1348.33,1170,1254.25,1951179.35,2517791852,1437486
1.61015E+12,1/9/2021 0:00,ETH/USDT,1216.72,1304.37,1171.36,1276,1448871.115,1780137376,1131871
1.61006E+12,1/8/2021 0:00,ETH/USDT,1224.86,1273.75,1065,1216.93,2131172.923,2543427453,1718817
1.60998E+12,1/7/2021 0:00,ETH/USDT,1208.75,1289,1131,1224.87,1972922.821,2406219891,1402699
1.60989E+12,1/6/2021 0:00,ETH/USDT,1100.16,1213,1057.26,1208.42,2390136.593,2725262121,1600888
1.6098E+12,1/5/2021 0:00,ETH/USDT,1041.45,1134.6,974.45,1099.56,2706995.675,2857050280,1960503
1.60972E+12,1/4/2021 0:00,ETH/USDT,978.33,1162.97,890,1041.43,4245010.94,4303634203,2477862
1.60963E+12,1/3/2021 0:00,ETH/USDT,774.44,1011.07,768.71,978.28,2813603.886,2522411860,1636501
1.60955E+12,1/2/2021 0:00,ETH/USDT,728.91,787.69,714.91,774.56,1352618.577,1024472183,824134
1.60946E+12,1/1/2021 0:00,ETH/USDT,736.42,749,714.29,728.91,675114.0933,496072043.8,483671
1.60937E+12,12/31/2020 0:00,ETH/USDT,752.17,755.74,722,736.42,863375.5798,638503822.4,623216
1.60929E+12,12/30/2020 0:00,ETH/USDT,732,758.74,716.62,752.17,1008574.099,743546676.8,692405
1.6092E+12,12/29/2020 0:00,ETH/USDT,730.4,740.78,689.2,732,1106876.359,794643540.5,820504
1.60911E+12,12/28/2020 0:00,ETH/USDT,685.1,748.09,681.04,730.41,1627154.393,1180438285,961277
1.60903E+12,12/27/2020 0:00,ETH/USDT,637.44,717.13,625,685.11,1859968.15,1247547957,1047001
1.60894E+12,12/26/2020 0:00,ETH/USDT,626.78,652.91,615.26,637.44,958585.5065,607664782,541191
1.60885E+12,12/25/2020 0:00,ETH/USDT,612.31,634.24,604.28,626.82,798009.6292,494089140.9,468979
1.60877E+12,12/24/2020 0:00,ETH/USDT,585.48,615.02,565.43,612.31,886335.8633,519843557,571510
1.60868E+12,12/23/2020 0:00,ETH/USDT,636.41,638.44,551.28,585.56,1208807.365,733443630.4,733896
1.6086E+12,12/22/2020 0:00,ETH/USDT,607.68,637.73,588,636.45,918851.2565,563872004.6,522945
1.60851E+12,12/21/2020 0:00,ETH/USDT,638.1,648,595.9,607.58,843251.1657,524208673.9,521589
1.60842E+12,12/20/2020 0:00,ETH/USDT,658.05,661.39,621.01,638.18,823958.2284,533109285.7,505181
1.60834E+12,12/19/2020 0:00,ETH/USDT,653.76,669.95,645.42,658.03,858803.8846,564029933.3,562281
1.60825E+12,12/18/2020 0:00,ETH/USDT,642.71,664.61,629.4,653.85,1000012.98,646217791.2,554335
1.60816E+12,12/17/2020 0:00,ETH/USDT,637.18,676.25,625.76,642.7,2006130.02,1307445033,974504
1.60808E+12,12/16/2020 0:00,ETH/USDT,588.78,640,580.71,637.18,1185588.051,725009244.4,589563
1.60799E+12,12/15/2020 0:00,ETH/USDT,586.29,597.2,578.58,588.64,569270.5201,334543178.4,329161
1.6079E+12,12/14/2020 0:00,ETH/USDT,590.81,591.48,575.6,586.29,493012.0271,288110224,272746
1.60782E+12,12/13/2020 0:00,ETH/USDT,568.09,595,563.22,590.7,657794.4616,383072560.3,359525
1.60773E+12,12/12/2020 0:00,ETH/USDT,544.46,574,543.1,568.04,573913.9531,320867352.5,321104
1.60764E+12,12/11/2020 0:00,ETH/USDT,558.99,560.8,535.5,544.43,768921.7832,419607430.4,400545
1.60756E+12,12/10/2020 0:00,ETH/USDT,573.2,575.7,548.11,558.99,608414.5147,341352126.3,376548
1.60747E+12,12/9/2020 0:00,ETH/USDT,554.92,578.08,530.43,573.09,997192.1674,555142155.9,535975
1.60739E+12,12/8/2020 0:00,ETH/USDT,591.27,595,549.22,554.94,804443.0072,461781203.2,422868
1.6073E+12,12/7/2020 0:00,ETH/USDT,601.59,603.15,584.22,591.28,498329.3759,295598087,347036
1.60721E+12,12/6/2020 0:00,ETH/USDT,596.82,607.5,583,601.54,602496.9634,359236400.3,363661
1.60713E+12,12/5/2020 0:00,ETH/USDT,567.24,597.11,560.88,596.8,701567.9556,410382624.7,389600
1.60704E+12,12/4/2020 0:00,ETH/USDT,615.84,620,565.82,567.24,1052452.787,624543865.9,556641
1.60695E+12,12/3/2020 0:00,ETH/USDT,596.88,623.44,585.82,615.85,935687.9172,568024618.9,513555
1.60687E+12,12/2/2020 0:00,ETH/USDT,585.26,604.93,575,596.89,1069538.656,632858653.2,604591
1.60678E+12,12/1/2020 0:00,ETH/USDT,616.65,635.7,560,585.26,2163875.814,1300668283,1018862
1.60669E+12,11/30/2020 0:00,ETH/USDT,576.32,616.85,570.07,616.66,1501989.454,895373784.8,717837
1.60661E+12,11/29/2020 0:00,ETH/USDT,537.5,576.9,530.32,576.3,855276.4666,471629262.2,454026
1.60652E+12,11/28/2020 0:00,ETH/USDT,518.59,547.94,506.59,537.52,900508.6143,475169074.7,456028
1.60644E+12,11/27/2020 0:00,ETH/USDT,519.83,530.62,493.72,518.68,1088064.281,558985308.9,578800
1.60635E+12,11/26/2020 0:00,ETH/USDT,569.38,577.14,481,519.83,2683460.742,1386030255,1259051
1.60626E+12,11/25/2020 0:00,ETH/USDT,604.98,606,553.83,569.5,1219440.027,716972340.7,657386
1.60618E+12,11/24/2020 0:00,ETH/USDT,608.58,623,585,604.97,1606450.492,976376501.3,838352
1.60609E+12,11/23/2020 0:00,ETH/USDT,560.03,610.85,550.12,608.58,2076008.848,1218150934,896026
1.606E+12,11/22/2020 0:00,ETH/USDT,552.42,580.88,511.28,560.03,1850317.936,1014064539,768900
1.60592E+12,11/21/2020 0:00,ETH/USDT,510.12,553.32,502.82,552.35,1548851.291,815402228.5,649077
1.60583E+12,11/20/2020 0:00,ETH/USDT,471.26,514.4,470.65,510.12,1516361.907,756660192.9,607663
1.60574E+12,11/19/2020 0:00,ETH/USDT,478.43,480.75,464.86,471.25,817418.5269,387199111.4,404737
1.60566E+12,11/18/2020 0:00,ETH/USDT,482.11,495.31,456.6,478.41,1477696.291,706704397.4,637641
1.60557E+12,11/17/2020 0:00,ETH/USDT,460.51,484.88,459.8,482.15,1151573.375,544239665.4,464336
1.60548E+12,11/16/2020 0:00,ETH/USDT,448.07,466,445.45,460.55,812060.4464,370889706.7,328762
1.6054E+12,11/15/2020 0:00,ETH/USDT,460.9,462.89,440.19,448.08,665217.5667,301406126.5,311451
1.60531E+12,11/14/2020 0:00,ETH/USDT,476.42,477.47,452,460.89,735252.7854,340142257.2,350772
1.60523E+12,11/13/2020 0:00,ETH/USDT,462.48,478.01,457.12,476.43,976665.0975,456232937.2,427363
1.60514E+12,11/12/2020 0:00,ETH/USDT,463.09,470,451.2,462.39,990776.6291,455971309.2,411840
1.60505E+12,11/11/2020 0:00,ETH/USDT,450.34,476.25,449.28,463.09,1205782.843,559228791.9,560360
1.60497E+12,11/10/2020 0:00,ETH/USDT,444.32,455,438.7,450.34,866872.4111,388190148.2,384228
1.60488E+12,11/9/2020 0:00,ETH/USDT,454.29,459.1,433.09,444.32,1099213.246,491928165,469947
1.60479E+12,11/8/2020 0:00,ETH/USDT,435.2,460.1,431.99,454.3,840908.4684,375679148.2,354341
1.60471E+12,11/7/2020 0:00,ETH/USDT,455.91,468.28,424.14,435.21,1653416.596,743871175.8,674858
1.60462E+12,11/6/2020 0:00,ETH/USDT,416.73,458.27,414.76,455.91,1682440.96,736015135.6,666505
1.60453E+12,11/5/2020 0:00,ETH/USDT,402.5,420.4,396.14,416.69,1475139.773,601591250.4,513574
1.60445E+12,11/4/2020 0:00,ETH/USDT,387.88,408.39,376.47,402.49,1157064.351,454481208.4,392310
1.60436E+12,11/3/2020 0:00,ETH/USDT,383.01,390,370.23,387.88,752954.3711,286291774,280412
1.60428E+12,11/2/2020 0:00,ETH/USDT,396.68,404.5,377.92,383.02,779968.5796,304223545.9,290370
1.60419E+12,11/1/2020 0:00,ETH/USDT,386.44,398.29,384.61,396.67,438952.9557,171238317.7,181369
1.6041E+12,10/31/2020 0:00,ETH/USDT,382.59,394.88,379.9,386.46,467453.8105,181136851.5,218528
1.60402E+12,10/30/2020 0:00,ETH/USDT,387.12,391.97,373.29,382.49,771750.7475,294342546,289735
1.60393E+12,10/29/2020 0:00,ETH/USDT,388.22,393.72,380.52,387.13,573096.0142,222669504.9,248649
1.60384E+12,10/28/2020 0:00,ETH/USDT,403.41,409.2,380.52,388.23,855275.4688,335751199.3,348661
1.60376E+12,10/27/2020 0:00,ETH/USDT,392.52,410.25,389.9,403.45,754244.3755,302522886.8,286217
1.60367E+12,10/26/2020 0:00,ETH/USDT,405.85,411.11,382.3,392.52,895142.6727,356208480.6,329493
1.60358E+12,10/25/2020 0:00,ETH/USDT,412.14,417.4,402.5,405.86,415586.9761,170054743.3,177854
1.6035E+12,10/24/2020 0:00,ETH/USDT,409.19,416.66,407,412.14,419236.8711,172799824.6,182680
1.60341E+12,10/23/2020 0:00,ETH/USDT,413.94,419.33,401.3,409.11,727832.3224,299943190.9,293671
1.60332E+12,10/22/2020 0:00,ETH/USDT,390.31,420.73,390.21,413.98,1095897.207,447211002.5,412013
1.60324E+12,10/21/2020 0:00,ETH/USDT,368.53,401.49,367.74,390.38,1221663.638,472488832.7,450963
1.60315E+12,10/20/2020 0:00,ETH/USDT,379.3,380.73,365.27,368.52,617309.8168,229928443.8,251051
1.60307E+12,10/19/2020 0:00,ETH/USDT,378.12,384.32,372.5,379.3,577252.9027,218372640,224887
1.60298E+12,10/18/2020 0:00,ETH/USDT,368.31,378.64,367.1,378.11,323468.471,120818450.6,133043
1.60289E+12,10/17/2020 0:00,ETH/USDT,365.5,370.46,363.36,368.32,285578.2454,104838880.5,126045
1.60281E+12,10/16/2020 0:00,ETH/USDT,377.63,379.83,361.18,365.5,654029.364,241127894.7,255775
1.60272E+12,10/15/2020 0:00,ETH/USDT,378.69,381.79,369.85,377.64,634038.0945,238396852.8,228454
1.60263E+12,10/14/2020 0:00,ETH/USDT,381.05,387.41,373.13,378.69,569557.8294,216288027,214375
1.60255E+12,10/13/2020 0:00,ETH/USDT,386.51,387.75,374.51,381.04,645141.9139,246276552,239460
1.60246E+12,10/12/2020 0:00,ETH/USDT,374.17,394.8,365.58,386.51,844422.6544,320587055.5,309500
1.60237E+12,10/11/2020 0:00,ETH/USDT,370.51,377.6,368.87,374.16,373318.2378,139329772.5,164475
1.60229E+12,10/10/2020 0:00,ETH/USDT,365.01,378.4,364.71,370.52,591005.3213,220607973,253825
1.6022E+12,10/9/2020 0:00,ETH/USDT,350.94,368.33,347.32,365.02,650478.1934,232878561.9,241168
1.60212E+12,10/8/2020 0:00,ETH/USDT,341.58,353.32,334.21,350.95,631794.8756,217322067,220053
1.60203E+12,10/7/2020 0:00,ETH/USDT,340.8,342.85,332.18,341.58,541928.8638,183873686.4,195112
1.60194E+12,10/6/2020 0:00,ETH/USDT,353.63,355.1,336.8,340.75,640063.2695,221765553.6,240812
1.60186E+12,10/5/2020 0:00,ETH/USDT,352.34,356.1,348.54,353.62,376740.3069,132656713,145787
1.60177E+12,10/4/2020 0:00,ETH/USDT,345.94,354.45,343.81,352.37,343932.9171,119961274.7,138736
1.60168E+12,10/3/2020 0:00,ETH/USDT,345.6,351,343.7,345.95,303595.719,105401893.4,136755
1.6016E+12,10/2/2020 0:00,ETH/USDT,352.83,354.55,334.24,345.6,733571.8421,251829017.5,286023
1.60151E+12,10/1/2020 0:00,ETH/USDT,359.83,370.45,345.51,352.85,758349.3196,271468849.8,288354
1.60142E+12,9/30/2020 0:00,ETH/USDT,359.78,361.5,351.56,359.83,498943.2323,177784824.5,173910
1.60134E+12,9/29/2020 0:00,ETH/USDT,353.91,360.63,350.45,359.79,585143.1689,208028826.5,214988
